"Date","GameID","Drive","qtr","down","time","TimeUnder","TimeSecs","PlayTimeDiff","SideofField","yrdln","yrdline100","ydstogo","ydsnet","GoalToGo","FirstDown","posteam","DefensiveTeam","desc","PlayAttempted","Yards.Gained","sp","Touchdown","ExPointResult","TwoPointConv","DefTwoPoint","Safety","Onsidekick","PuntResult","PlayType","Passer","Passer_ID","PassAttempt","PassOutcome","PassLength","AirYards","YardsAfterCatch","QBHit","PassLocation","InterceptionThrown","Interceptor","Rusher","Rusher_ID","RushAttempt","RunLocation","RunGap","Receiver","Receiver_ID","Reception","ReturnResult","Returner","BlockingPlayer","Tackler1","Tackler2","FieldGoalResult","FieldGoalDistance","Fumble","RecFumbTeam","RecFumbPlayer","Sack","Challenge.Replay","ChalReplayResult","Accepted.Penalty","PenalizedTeam","PenaltyType","PenalizedPlayer","Penalty.Yards","PosTeamScore","DefTeamScore","ScoreDiff","AbsScoreDiff","HomeTeam","AwayTeam","Timeout_Indicator","Timeout_Team","posteam_timeouts_pre","HomeTimeouts_Remaining_Pre","AwayTimeouts_Remaining_Pre","HomeTimeouts_Remaining_Post","AwayTimeouts_Remaining_Post","No_Score_Prob","Opp_Field_Goal_Prob","Opp_Safety_Prob","Opp_Touchdown_Prob","Field_Goal_Prob","Safety_Prob","Touchdown_Prob","ExPoint_Prob","TwoPoint_Prob","ExpPts","EPA","airEPA","yacEPA","Home_WP_pre","Away_WP_pre","Home_WP_post","Away_WP_post","Win_Prob","WPA","airWPA","yacWPA","Season"
2015-10-25,"2015102507",33,4,NA,"03:05",4,185,0,"IND",35,35,0,0,0,NA,"NO","IND","P.McAfee kicks onside 18 yards from IND 35 to NO 47, impetus ends at IND 47. M.Murphy (didn't try to advance) to NO 47 for no gain.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,27,21,6,6,"IND","NO",0,"None",2,1,2,1,2,0.501896804390871,0.0848729271694154,0.00306173706664008,0.124871468958516,0.111832468034581,0.00168213875857451,0.171782455621402,0,0,0.406496332619562,1.5953049632255,NA,NA,0.146519673937128,0.853480326062872,0.0967885034050198,0.90321149659498,0.853480326062872,0.0497311705321086,NA,NA,2015
2015-10-25,"2015102502",28,4,NA,"04:00",4,240,0,"HOU",35,35,0,0,0,NA,"MIA","HOU","(Onside Kick formation) N.Novak kicks onside 10 yards from HOU 35 to HOU 45. M.Thomas (didn't try to advance) to HOU 45 for no gain (N.Novak). MIA-D.Williams was injured during the play. His return is Probable.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,"N.Novak",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,43,26,17,17,"MIA","HOU",0,"None",3,3,1,3,1,0.44675437350888,0.0944570633681652,0.0034102173083673,0.139262109193329,0.124025858924695,0.00187262236584652,0.190217755330717,0,0,0.442320719746262,2.20438837784262,NA,NA,0.983844707162634,0.0161552928373658,0.991320321588192,0.00867967841180783,0.983844707162634,0.007475614425558,NA,NA,2015
2015-10-25,"2015102503",21,4,NA,"00:18",1,18,5,"NYJ",35,35,0,0,0,NA,"NE","NYJ","(Onside Kick formation) N.Folk kicks onside 16 yards from NYJ 35 to NE 49. RECOVERED by NYJ-B.Marshall.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,30,23,7,7,"NE","NYJ",0,"None",3,3,0,3,0,0.743619627866128,0.0413316706879536,0.00288069776816917,0.0299468155702676,0.0958467058680423,0.000394929758473474,0.0859795524809663,0,0,0.550802727895765,1.1536521939651,NA,NA,0.987838152029051,0.0121618479709493,0.0370729989956019,0.962927001004398,0.987838152029051,-0.950765153033449,NA,NA,2015
2015-10-25,"2015102509",20,4,NA,"12:58",13,778,0,"SD",35,35,0,0,0,NA,"OAK","SD","J.Lambo kicks onside 12 yards from SD 35 to SD 47. L.Asante (didn't try to advance) to SD 47 for no gain (D.Stuckey).",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,"D.Stuckey",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,37,13,24,24,"SD","OAK",0,"None",3,3,3,3,3,0.0847297182440343,0.159273727453853,0.00579568363679192,0.239657056731135,0.202089867157456,0.00316638955527666,0.305287557221453,0,0,0.582603334380007,2.62295673657113,NA,NA,0.00538897586579623,0.994611024134204,0.00141600488155658,0.998583995118443,0.994611024134204,0.00397297098423965,NA,NA,2015
2015-10-25,"2015102509",22,4,NA,"06:00",6,360,0,"SD",35,35,0,0,0,NA,"OAK","SD","J.Lambo kicks onside 12 yards from SD 35 to SD 47. M.Rivera (didn't try to advance) ran ob at SD 48 for -1 yards.",1,-1,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,37,21,16,16,"SD","OAK",0,"None",3,2,3,2,3,0.332514343124957,0.114455351701468,0.00413947213512844,0.169514972752313,0.149140476696689,0.002270494832681,0.227964888756763,0,0,0.509466832411921,2.21959536261113,NA,NA,0.033032982519265,0.966967017480735,0.0194898631651969,0.980510136834803,0.966967017480735,0.0135431193540682,NA,NA,2015
2015-10-25,"2015102509",24,4,NA,"00:06",1,6,0,"SD",35,35,0,0,0,NA,"OAK","SD","J.Lambo kicks onside 11 yards from SD 35 to SD 46. M.Rivera (didn't try to advance) to SD 46 for no gain (J.Phillips).",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,"J.Phillips",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,37,29,8,8,"SD","OAK",0,"None",1,-1,1,-1,1,0.752688705030681,0.0398457041077083,0.00277664345921194,0.0288570445546593,0.0924714301790517,0.000380707594217128,0.0829797650744701,0,0,0.531944350122716,-0.531944350122716,NA,NA,0.0419518251034189,0.958048174896581,0.029770131278771,0.970229868721229,0.958048174896581,0.0121816938246478,NA,NA,2015
2015-11-01,"2015110100",21,4,NA,"07:21",8,441,0,"DET",35,35,0,41,0,NA,"KC","DET","(Onside Kick formation) S.Martin kicks onside 6 yards from DET 35 to DET 41. T.Branch (didn't try to advance) to DET 41 for no gain (T.Whitehead).",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,"T.Whitehead",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,38,10,28,28,"KC","DET",0,"None",3,3,2,3,2,0.264460679788557,0.126490349965341,0.00458015413388778,0.187914987723869,0.163974724332133,0.00251028565575274,0.25006881840046,0,0,0.543390200880248,2.74141568065038,NA,NA,0.999659349906097,0.000340650093902828,0.999943051786164,5.69482138362831e-05,0.999659349906097,0.000283701880066545,NA,NA,2015
2015-11-08,"2015110802",2,1,NA,"09:01",10,3241,0,"NE",35,35,0,0,0,NA,"WAS","NE","S.Gostkowski kicks onside 10 yards from NE 35 to NE 45. RECOVERED by NE-J.Freeny.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,0,7,-7,7,"NE","WAS",0,"None",3,3,3,3,3,0.00636785439249849,0.176816799602489,0.00649665684508278,0.27281786665625,0.215074966264538,0.00352718306108051,0.318898673178061,0,0,0.431401198070816,2.21738806304454,NA,NA,0.719455035788406,0.280544964211594,0.203428083461906,0.796571916538094,0.280544964211594,0.5160269523265,NA,NA,2015
2015-11-08,"2015110802",20,4,NA,"00:25",1,25,0,"WAS",35,35,0,0,0,NA,"NE","WAS","(Onside Kick formation) D.Hopkins kicks 63 yards from WAS 35 to NE 2. D.McCourty (didn't try to advance) to NE 2 for no gain (H.Bates).",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,"H.Bates",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,27,10,17,17,"NE","WAS",0,"None",1,1,2,1,2,0.738229729813184,0.0422153588993628,0.0029425891374106,0.0305951995506813,0.0978523239531649,0.000403388075608772,0.0877614105705876,0,0,0.561995970177147,-0.561995970177147,NA,NA,0.982159233937481,0.0178407660625186,0.975477077683841,0.0245229223161588,0.982159233937481,-0.00668215625364021,NA,NA,2015
2015-11-08,"2015110804",18,4,NA,"03:53",4,233,3,"MIA",35,35,0,0,0,NA,"BUF","MIA","A.Franks kicks onside 11 yards from MIA 35 to MIA 46. R.Woods (didn't try to advance) to MIA 46 for no gain.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,33,17,16,16,"BUF","MIA",0,"None",2,2,1,2,1,0.453728534344135,0.0932427084565693,0.00336603082762627,0.137435299257492,0.122485944760401,0.0018484809354797,0.187893001418297,0,0,0.437898524252841,2.13220002918536,NA,NA,0.981164864700773,0.0188351352992268,0.98906988450264,0.0109301154973603,0.981164864700773,0.00790501980186642,NA,NA,2015
2015-11-08,"2015110805",26,4,NA,"02:16",3,136,0,"JAC",35,35,0,0,0,NA,"NYJ","JAC","J.Myers kicks onside 15 yards from JAC 35 to 50. B.Marshall (didn't try to advance) to 50 for no gain.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,28,23,5,5,"NYJ","JAC",0,"None",3,3,1,3,1,0.551024208245521,0.0763655629649887,0.00275286825362109,0.112146514431136,0.100937209038923,0.00151314482571111,0.155260492240099,0,0,0.373033336028721,1.68024169817605,NA,NA,0.844065885340592,0.155934114659408,0.90366237597124,0.0963376240287599,0.844065885340592,0.059596490630648,NA,NA,2015
2015-11-15,"2015111501",26,4,NA,"00:32",1,32,0,"GB",35,35,0,15,0,NA,"DET","GB","M.Crosby kicks onside 16 yards from GB 35 to DET 49. RECOVERED by GB-D.Randall.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,18,16,2,2,"GB","DET",0,"None",0,0,-1,0,-1,0.732767221028532,0.0431113703205415,0.00300535220146453,0.0312528587039045,0.0998846871609139,0.00041196476111074,0.0895665458235325,0,0,0.573328985477806,1.1942894626784,NA,NA,0.0913892811297753,0.908610718870225,0.524861223863256,0.475138776136744,0.908610718870225,-0.43347194273348,NA,NA,2015
2015-11-15,"2015111510",15,3,NA,"15:00",15,1800,4,"DEN",35,35,0,0,0,NA,"KC","DEN","B.McManus kicks onside 14 yards from DEN 35 to DEN 49. D.Sorensen (didn't try to advance) to DEN 49 for no gain (C.Nelson).",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,"C.Nelson",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,19,0,19,19,"DEN","KC",0,"None",3,3,3,3,3,0.00150632650258975,0.179748786264307,0.00663910837844864,0.281137706070735,0.213700143484249,0.00359231277883968,0.31367561652083,0,0,0.323525853611276,2.67500017476158,NA,NA,0.0458694396031739,0.954130560396826,0.021754763669053,0.978245236330947,0.954130560396826,0.0241146759341209,NA,NA,2015
2015-11-15,"2015111510",25,4,NA,"05:27",6,327,0,"DEN",35,35,0,0,0,NA,"KC","DEN","(Onside Kick formation) B.McManus kicks onside 11 yards from DEN 35 to DEN 46. A.Sherman to DEN 37 for 9 yards (A.Caldwell).",1,9,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,"A.Sherman",NA,"A.Caldwell",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,29,6,23,23,"DEN","KC",0,"None",3,2,3,2,3,0.362623758364511,0.109162996799568,0.00394616251361875,0.16147478542387,0.142543502936007,0.00216514000934756,0.218083653953077,0,0,0.492841553105222,2.81318561372097,NA,NA,0.00327784666959841,0.996722153330402,0.000794974322992359,0.999205025677008,0.996722153330402,0.00248287234660605,NA,NA,2015
2015-11-15,"2015111510",27,4,NA,"01:45",2,105,0,"DEN",35,35,0,0,0,NA,"KC","DEN","(Onside Kick formation) B.McManus kicks onside 9 yards from DEN 35 to DEN 44. D.Sorensen (didn't try to advance) to DEN 44 for no gain (L.Doss).",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,"L.Doss",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,29,13,16,16,"DEN","KC",0,"None",2,2,2,2,2,0.67169688095899,0.0531568228860191,0.0037095877921922,0.0386418082149989,0.122587847735455,0.000508148542215477,0.109698903870129,0,0,0.699289865634268,1.58025129821743,NA,NA,0.00498761032229356,0.995012389677706,0.0033528723569517,0.996647127643048,0.995012389677706,0.00163473796534186,NA,NA,2015
2015-11-15,"2015111511",26,4,NA,"00:58",1,58,5,"SEA",35,35,0,0,0,NA,"ARI","SEA","(Onside Kick formation) S.Hauschka kicks onside 12 yards from SEA 35 to SEA 47. L.Fitzgerald (didn't try to advance) to SEA 47 for no gain (C.Matthews).",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,"C.Matthews",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,39,26,13,13,"SEA","ARI",0,"None",2,1,2,1,2,0.71185505716194,0.046545430920426,0.00324597775460876,0.0337755595955445,0.107662673259908,0.000444839663458437,0.0964704616441149,0,0,0.616613765176138,-0.616613765176138,NA,NA,0.00472092260355939,0.995279077396441,0.005176278638367,0.994823721361633,0.995279077396441,-0.000455356034807619,NA,NA,2015
2015-11-22,"2015112204",22,4,NA,"05:10",6,310,4,"PHI",35,35,0,-5,0,NA,"TB","PHI","C.Sturgis kicks onside 10 yards from PHI 35 to PHI 45. J.Lane (didn't try to advance) to PHI 45 for no gain (B.Braman).",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,"B.Braman",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,38,17,21,21,"PHI","TB",0,"None",2,3,2,3,2,0.378584065141437,0.106364412380763,0.00384404107174187,0.157233847689955,0.139039573422798,0.00210944799268126,0.212824612300624,0,0,0.48369164924267,2.33177793571317,NA,NA,0.00643995897392569,0.993560041026074,0.00246129995793964,0.99753870004206,0.993560041026074,0.00397865901598604,NA,NA,2015
2015-11-22,"2015112200",23,4,NA,"00:24",1,24,0,"CHI",35,35,0,0,0,NA,"DEN","CHI","R.Gould kicks onside 10 yards from CHI 35 to CHI 45. D.Thomas (didn't try to advance) to CHI 45 for no gain (L.Reynolds).",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,"L.Reynolds",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,17,15,2,2,"CHI","DEN",0,"None",2,1,2,1,2,0.739004176639221,0.0420883609785795,0.00293369399244178,0.0305020039270334,0.0975641635133797,0.000402172476196895,0.0875054284731479,0,0,0.560388336394712,-0.560388336394712,NA,NA,0.0569862860357582,0.943013713964242,0.0810488897492163,0.918951110250784,0.943013713964242,-0.0240626037134581,NA,NA,2015
2015-11-26,"2015112601",17,4,NA,"04:23",5,263,0,"DAL",35,35,0,6,0,NA,"CAR","DAL","D.Bailey kicks onside 9 yards from DAL 35 to DAL 44. T.Davis to DAL 41 for 3 yards (D.McCray). PENALTY on DAL-T.Patmon, Offside on Free Kick, 5 yards, enforced at DAL 41.",1,3,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,"T.Davis",NA,"D.McCray",NA,NA,NA,0,NA,NA,0,0,NA,1,"DAL","Offside on Free Kick","T.Patmon",5,31,14,17,17,"DAL","CAR",0,"None",0,3,0,3,0,0.424000307680182,0.0984237670514583,0.00355462264429347,0.145236827279156,0.129045172944609,0.00195149409045767,0.197787808309844,0,0,0.456514827786596,2.76768487510864,NA,NA,0.0155878367146854,0.984412163285315,0.0070619074281888,0.992938092571811,0.984412163285315,0.00852592928649665,NA,NA,2015
2015-11-29,"2015112901",18,4,NA,"01:28",2,88,0,"ATL",35,35,0,0,0,NA,"MIN","ATL","M.Bosher kicks onside 8 yards from ATL 35 to ATL 43. A.Thielen (didn't try to advance) to ATL 43 for no gain (N.Williams).",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,"N.Williams",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,20,10,10,10,"ATL","MIN",0,"None",1,0,1,0,1,0.686555764325283,0.050707981362328,0.00353781498336151,0.0368379265424614,0.117067092010791,0.000484696553798856,0.104808724221977,0,0,0.66876667884287,-0.66876667884287,NA,NA,0.0146292544451403,0.98537074555486,0.0173917344513148,0.982608265548685,0.98537074555486,-0.00276248000617452,NA,NA,2015
2015-11-29,"2015112906",24,4,NA,"01:21",2,81,0,"JAC",35,35,0,0,0,NA,"SD","JAC","(Onside Kick formation) J.Myers kicks onside 9 yards from JAC 35 to JAC 44, out of bounds.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,31,25,6,6,"JAC","SD",0,"None",1,0,1,0,1,0.69256673841523,0.0497181883678006,0.00346840404785482,0.0361092970631674,0.114833175893523,0.00047521838517798,0.102828977827246,0,0,0.656396356600364,-0.656396356600364,NA,NA,0.0465687877052998,0.9534312122947,0.058013497662878,0.941986502337122,0.9534312122947,-0.0114447099575782,NA,NA,2015
2015-11-29,"2015112905",24,4,NA,"04:51",5,291,0,"MIA",35,35,0,-10,0,NA,"NYJ","MIA","M.Darr kicks onside 10 yards from MIA 35 to MIA 45. RECOVERED by MIA-J.Landry.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,35,14,21,21,"NYJ","MIA",0,"None",2,2,3,2,3,0.396736715569206,0.103186661208783,0.00372816138653886,0.152426612303062,0.135048900336766,0.00204622554436668,0.206826723651277,0,0,0.473023625137114,1.66304991038228,NA,NA,0.9940977144672,0.00590228553279959,0.0125111145061315,0.987488885493868,0.9940977144672,-0.981586599961069,NA,NA,2015
2015-12-06,"2015120612",23,4,NA,"05:27",6,327,0,"NE",35,35,0,0,0,NA,"PHI","NE","(Onside Kick formation) S.Gostkowski kicks onside 9 yards from NE 35 to NE 44. Z.Ertz MUFFS catch, RECOVERED by NE-R.Melvin at NE 44. R.Melvin to NE 44 for no gain (C.Barwin).",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,"R.Melvin",NA,"C.Barwin",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,32,21,11,11,"NE","PHI",0,"None",3,2,3,2,3,0.362623758364511,0.109162996799568,0.00394616251361875,0.16147478542387,0.142543502936007,0.00216514000934756,0.218083653953077,0,0,0.492841553105222,1.64589054990042,NA,NA,0.0786867941410732,0.921313205858927,0.877389461445546,0.122610538554454,0.921313205858927,-0.798702667304473,NA,NA,2015
2015-12-06,"2015120612",24,4,NA,"03:00",3,180,0,"NE",35,35,0,0,0,NA,"PHI","NE","(Onside Kick formation) N.Ebner kicks onside 11 yards from NE 35 to NE 46. R.Cooper MUFFS catch, ball out of bounds at NE 46.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,32,28,4,4,"NE","PHI",0,"None",3,2,3,2,3,0.506927635372601,0.0840004373575839,0.00303004124367119,0.123564398929631,0.110718078965202,0.00166480353938266,0.170094604591928,0,0,0.403133889050351,2.02157026704094,NA,NA,0.235882161931326,0.764117838068674,0.14638504347835,0.85361495652165,0.764117838068674,0.0894971184529769,NA,NA,2015
2015-12-13,"2015121310",23,4,NA,"01:42",2,102,0,"SF",35,35,0,-2,0,NA,"CLE","SF","P.Dawson kicks onside 9 yards from SF 35 to SF 44. J.Dray (didn't try to advance) to SF 44 for no gain (B.Miller).",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,"B.Miller",NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,24,10,14,14,"CLE","SF",0,"None",2,2,0,2,0,0.674345261005339,0.0527201323266637,0.00367895180392665,0.038320007090517,0.121603998570536,0.000503966238869702,0.108827682964148,0,0,0.693855358716917,-0.693855358716917,NA,NA,0.993889597346758,0.00611040265324236,0.992841690620419,0.00715830937958095,0.993889597346758,-0.00104790672633859,NA,NA,2015
2015-12-13,"2015121309",21,4,NA,"02:05",3,125,0,"DET",35,35,0,0,0,NA,"STL","DET","S.Martin kicks onside 11 yards from DET 35 to DET 46. B.Marquez MUFFS catch, RECOVERED by DET-M.Burton at DET 47.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,20,14,6,6,"STL","DET",0,"None",2,2,3,2,3,0.561950850525669,0.0744771477429887,0.00268436226476683,0.109327737490061,0.0985101443462898,0.00147564316133144,0.151574114468893,0,0,0.365406190454857,1.47275985245292,NA,NA,0.898008452260941,0.101991547739059,0.186161030459595,0.813838969540405,0.898008452260941,-0.711847421801346,NA,NA,2015
2015-12-13,"2015121302",21,4,NA,"01:03",2,63,0,"CIN",35,35,0,0,0,NA,"PIT","CIN","M.Nugent kicks onside 9 yards from CIN 35 to CIN 44. D.Williams (didn't try to advance) to CIN 44 for no gain.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,32,20,12,12,"CIN","PIT",0,"None",2,1,2,1,2,0.707723532699314,0.0472245999877585,0.00329358207409102,0.0342748854513519,0.109198865357933,0.000451342187766825,0.0978331922417848,0,0,0.625146463870906,-0.625146463870906,NA,NA,0.00596026823407714,0.994039731765923,0.00666848777486262,0.993331512225137,0.994039731765923,-0.000708219540785482,NA,NA,2015
2015-12-17,"2015121700",23,4,NA,"01:34",2,94,0,"TB",35,35,0,-3,0,NA,"STL","TB","C.Barth kicks onside 10 yards from TB 35 to TB 45. B.Hager (didn't try to advance) to TB 45 for no gain.",1,0,0,0,NA,NA,NA,0,1,NA,"Kickoff",NA,"None",0,NA,NA,0,0,0,NA,0,NA,NA,"None",0,NA,NA,NA,"None",0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,31,23,8,8,"STL","TB",0,"None",1,1,0,1,0,0.681353044408361,0.0515650816380376,0.00359792881662226,0.0374690978565497,0.119000366521255,0.000492904464566846,0.106521576294608,0,0,0.679463155011947,-0.679463155011947,NA,NA,0.970777192789696,0.0292228072103036,0.964201287356609,0.0357987126433909,0.970777192789696,-0.00657590543308728,NA,NA,2015
